habitat,habitat_class,pressure,pressure_category,scen_time,color,avg_impact
mangrove,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_medium-term,#4DB0D3FF,0.23687476697603913
mangrove,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_near-term,#4DB0D3FF,0.2004442742212554
mangrove,intertidal-coastal,light pollution,land-based,ssp245_current,#DFC524FF,0.003913557290718915
mangrove,intertidal-coastal,light pollution,land-based,ssp245_medium-term,#DFC524FF,0.007106991470062397
mangrove,intertidal-coastal,light pollution,land-based,ssp245_near-term,#DFC524FF,0.005345549778174376
mangrove,intertidal-coastal,light pollution,land-based,ssp585_current,#DFC524FF,0.003793419110353604
mangrove,intertidal-coastal,light pollution,land-based,ssp585_medium-term,#DFC524FF,0.008802461088784375
mangrove,intertidal-coastal,light pollution,land-based,ssp585_near-term,#DFC524FF,0.005596509309685578
mangrove,intertidal-coastal,nutrient pollution,land-based,ssp245_current,#ED8660FF,0.05767523200594181
mangrove,intertidal-coastal,nutrient pollution,land-based,ssp245_medium-term,#ED8660FF,0.07362666263864713
mangrove,intertidal-coastal,nutrient pollution,land-based,ssp245_near-term,#ED8660FF,0.06702736139868334
mangrove,intertidal-coastal,nutrient pollution,land-based,ssp585_current,#ED8660FF,0.0578538120211784
mangrove,intertidal-coastal,nutrient pollution,land-based,ssp585_medium-term,#ED8660FF,0.07588544371963428
mangrove,intertidal-coastal,nutrient pollution,land-based,ssp585_near-term,#ED8660FF,0.06840163576394916
mangrove,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_current,#3B060AFF,0
mangrove,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_medium-term,#3B060AFF,0
mangrove,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_near-term,#3B060AFF,0
mangrove,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_current,#3B060AFF,0
mangrove,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_medium-term,#3B060AFF,0
mangrove,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_near-term,#3B060AFF,0
mangrove,intertidal-coastal,primary productivity,productivity,ssp245_current,#A1BE79FF,6.023954517931601e-4
mangrove,intertidal-coastal,primary productivity,productivity,ssp245_medium-term,#A1BE79FF,0.002448611553834173
mangrove,intertidal-coastal,primary productivity,productivity,ssp245_near-term,#A1BE79FF,0.001769419361916604
mangrove,intertidal-coastal,primary productivity,productivity,ssp585_current,#A1BE79FF,5.722139758497492e-4
mangrove,intertidal-coastal,primary productivity,productivity,ssp585_medium-term,#A1BE79FF,0.002272090716219056
mangrove,intertidal-coastal,primary productivity,productivity,ssp585_near-term,#A1BE79FF,0.0016613262967997704
mangrove,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_current,#E95D93FF,2.7909668560796813e-4
mangrove,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_medium-term,#E95D93FF,0.0021686122877106963
mangrove,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_near-term,#E95D93FF,9.528028484146213e-4
mangrove,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_current,#E95D93FF,2.7909668560796813e-4
mangrove,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_medium-term,#E95D93FF,0.0026416438158046915
mangrove,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_near-term,#E95D93FF,9.018752368873135e-4
mangrove,intertidal-coastal,sea level rise,climate-change-other,ssp245_current,#9F2C6CFF,0.040642686650788476
mangrove,intertidal-coastal,sea level rise,climate-change-other,ssp245_medium-term,#9F2C6CFF,0.19486867846659636
mangrove,intertidal-coastal,sea level rise,climate-change-other,ssp245_near-term,#9F2C6CFF,0.040642686650788476
mangrove,intertidal-coastal,sea level rise,climate-change-other,ssp585_current,#9F2C6CFF,0.055408016510778826
mangrove,intertidal-coastal,sea level rise,climate-change-other,ssp585_medium-term,#9F2C6CFF,0.3261295836148166
mangrove,intertidal-coastal,sea level rise,climate-change-other,ssp585_near-term,#9F2C6CFF,0.055408016510778826
rocky intertidal,intertidal-coastal,acidification,climate-change-other,ssp245_current,#C84382FF,0.07150008983886119
rocky intertidal,intertidal-coastal,acidification,climate-change-other,ssp245_medium-term,#C84382FF,0.11034486039563306
rocky intertidal,intertidal-coastal,acidification,climate-change-other,ssp245_near-term,#C84382FF,0.09108934751025442
rocky intertidal,intertidal-coastal,acidification,climate-change-other,ssp585_current,#C84382FF,0.0722541709614101
rocky intertidal,intertidal-coastal,acidification,climate-change-other,ssp585_medium-term,#C84382FF,0.12659123807792008
rocky intertidal,intertidal-coastal,acidification,climate-change-other,ssp585_near-term,#C84382FF,0.09524014301068834
rocky intertidal,intertidal-coastal,air heat index,climate-change-temperature,ssp245_current,#8A0000FF,0.0026817147606027283
rocky intertidal,intertidal-coastal,air heat index,climate-change-temperature,ssp245_medium-term,#8A0000FF,0.02074946769557917
rocky intertidal,intertidal-coastal,air heat index,climate-change-temperature,ssp245_near-term,#8A0000FF,0.007599114221959088
rocky intertidal,intertidal-coastal,air heat index,climate-change-temperature,ssp585_current,#8A0000FF,0.002533807674433897
rocky intertidal,intertidal-coastal,air heat index,climate-change-temperature,ssp585_medium-term,#8A0000FF,0.038641408255666185
rocky intertidal,intertidal-coastal,air heat index,climate-change-temperature,ssp585_near-term,#8A0000FF,0.009292995019908405
rocky intertidal,intertidal-coastal,coastal disturbance,land-based,ssp245_current,#ECA045FF,0.08990761333294069
rocky intertidal,intertidal-coastal,coastal disturbance,land-based,ssp245_medium-term,#ECA045FF,0.09092105444005975
rocky intertidal,intertidal-coastal,coastal disturbance,land-based,ssp245_near-term,#ECA045FF,0.09073084301492573
rocky intertidal,intertidal-coastal,coastal disturbance,land-based,ssp585_current,#ECA045FF,0.08991913367468432
rocky intertidal,intertidal-coastal,coastal disturbance,land-based,ssp585_medium-term,#ECA045FF,0.09122290909012476
rocky intertidal,intertidal-coastal,coastal disturbance,land-based,ssp585_near-term,#ECA045FF,0.09080070213623288
rocky intertidal,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_current,#4DB0D3FF,0.12440136846162982
rocky intertidal,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_medium-term,#4DB0D3FF,0.15665409731593377
rocky intertidal,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_near-term,#4DB0D3FF,0.14350169631412696
rocky intertidal,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_current,#4DB0D3FF,0.12533676648661157
rocky intertidal,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_medium-term,#4DB0D3FF,0.16930540031544672
rocky intertidal,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_near-term,#4DB0D3FF,0.15081054716160253
rocky intertidal,intertidal-coastal,light pollution,land-based,ssp245_current,#DFC524FF,0.004502015788623862
rocky intertidal,intertidal-coastal,light pollution,land-based,ssp245_medium-term,#DFC524FF,0.005803952677856991
rocky intertidal,intertidal-coastal,light pollution,land-based,ssp245_near-term,#DFC524FF,0.005120093151610593
rocky intertidal,intertidal-coastal,light pollution,land-based,ssp585_current,#DFC524FF,0.004477829360134862
rocky intertidal,intertidal-coastal,light pollution,land-based,ssp585_medium-term,#DFC524FF,0.006530303949194072
rocky intertidal,intertidal-coastal,light pollution,land-based,ssp585_near-term,#DFC524FF,0.005357009780363374
rocky intertidal,intertidal-coastal,nutrient pollution,land-based,ssp245_current,#ED8660FF,0.01034592541172236
rocky intertidal,intertidal-coastal,nutrient pollution,land-based,ssp245_medium-term,#ED8660FF,0.011685865789484454
rocky intertidal,intertidal-coastal,nutrient pollution,land-based,ssp245_near-term,#ED8660FF,0.011355948034051086
rocky intertidal,intertidal-coastal,nutrient pollution,land-based,ssp585_current,#ED8660FF,0.010354397282531442
rocky intertidal,intertidal-coastal,nutrient pollution,land-based,ssp585_medium-term,#ED8660FF,0.011370885671672238
rocky intertidal,intertidal-coastal,nutrient pollution,land-based,ssp585_near-term,#ED8660FF,0.01136739713862551
rocky intertidal,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_current,#3B060AFF,0.147429118328217
rocky intertidal,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_medium-term,#3B060AFF,0.37876171922901564
rocky intertidal,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_near-term,#3B060AFF,0.2527265047724913
rocky intertidal,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_current,#3B060AFF,0.1459301103269527
rocky intertidal,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_medium-term,#3B060AFF,0.4399320166342225
rocky intertidal,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_near-term,#3B060AFF,0.22487028190001312
rocky intertidal,intertidal-coastal,primary productivity,productivity,ssp245_current,#A1BE79FF,0.0013802885332151753
rocky intertidal,intertidal-coastal,primary productivity,productivity,ssp245_medium-term,#A1BE79FF,0.012470104936990304
rocky intertidal,intertidal-coastal,primary productivity,productivity,ssp245_near-term,#A1BE79FF,0.00810851397657518
rocky intertidal,intertidal-coastal,primary productivity,productivity,ssp585_current,#A1BE79FF,0.0013751838553364476
rocky intertidal,intertidal-coastal,primary productivity,productivity,ssp585_medium-term,#A1BE79FF,0.01335967691429334
rocky intertidal,intertidal-coastal,primary productivity,productivity,ssp585_near-term,#A1BE79FF,0.008559404093239043
rocky intertidal,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_current,#E95D93FF,0.001956023782739273
rocky intertidal,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_medium-term,#E95D93FF,0.006311646035501662
rocky intertidal,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_near-term,#E95D93FF,0.003619798791427615
rocky intertidal,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_current,#E95D93FF,0.001956023782739273
rocky intertidal,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_medium-term,#E95D93FF,0.00879952734681858
rocky intertidal,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_near-term,#E95D93FF,0.003855321373944709
rocky intertidal,intertidal-coastal,sea level rise,climate-change-other,ssp245_current,#9F2C6CFF,0.03428878515987321
rocky intertidal,intertidal-coastal,sea level rise,climate-change-other,ssp245_medium-term,#9F2C6CFF,0.09776488679654168
rocky intertidal,intertidal-coastal,sea level rise,climate-change-other,ssp245_near-term,#9F2C6CFF,0.03428878515987321
rocky intertidal,intertidal-coastal,sea level rise,climate-change-other,ssp585_current,#9F2C6CFF,0.04303181699561051
rocky intertidal,intertidal-coastal,sea level rise,climate-change-other,ssp585_medium-term,#9F2C6CFF,0.15397867318298514
rocky intertidal,intertidal-coastal,sea level rise,climate-change-other,ssp585_near-term,#9F2C6CFF,0.04303181699561051
rocky reef,intertidal-coastal,acidification,climate-change-other,ssp245_current,#C84382FF,0.008378997514423796
rocky reef,intertidal-coastal,acidification,climate-change-other,ssp245_medium-term,#C84382FF,0.0172870086196877
rocky reef,intertidal-coastal,acidification,climate-change-other,ssp245_near-term,#C84382FF,0.012106097880607633
rocky reef,intertidal-coastal,acidification,climate-change-other,ssp585_current,#C84382FF,0.00827014640566707
rocky reef,intertidal-coastal,acidification,climate-change-other,ssp585_medium-term,#C84382FF,0.02792083824986433
rocky reef,intertidal-coastal,acidification,climate-change-other,ssp585_near-term,#C84382FF,0.012981153876674109
rocky reef,intertidal-coastal,air heat index,climate-change-temperature,ssp245_current,#8A0000FF,0
rocky reef,intertidal-coastal,air heat index,climate-change-temperature,ssp245_medium-term,#8A0000FF,0
rocky reef,intertidal-coastal,air heat index,climate-change-temperature,ssp245_near-term,#8A0000FF,0
rocky reef,intertidal-coastal,air heat index,climate-change-temperature,ssp585_current,#8A0000FF,0
rocky reef,intertidal-coastal,air heat index,climate-change-temperature,ssp585_medium-term,#8A0000FF,0
rocky reef,intertidal-coastal,air heat index,climate-change-temperature,ssp585_near-term,#8A0000FF,0
rocky reef,intertidal-coastal,coastal disturbance,land-based,ssp245_current,#ECA045FF,0.07815794950441135
rocky reef,intertidal-coastal,coastal disturbance,land-based,ssp245_medium-term,#ECA045FF,0.0794593670459144
rocky reef,intertidal-coastal,coastal disturbance,land-based,ssp245_near-term,#ECA045FF,0.07908719474285478
rocky reef,intertidal-coastal,coastal disturbance,land-based,ssp585_current,#ECA045FF,0.0778693891892711
rocky reef,intertidal-coastal,coastal disturbance,land-based,ssp585_medium-term,#ECA045FF,0.07773884660725612
rocky reef,intertidal-coastal,coastal disturbance,land-based,ssp585_near-term,#ECA045FF,0.07827160913323024
rocky reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_current,#4DB0D3FF,0.21509082300700028
rocky reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_medium-term,#4DB0D3FF,0.3160994774937381
rocky reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_near-term,#4DB0D3FF,0.27400372338951373
rocky reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_current,#4DB0D3FF,0.2166130984987164
rocky reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_medium-term,#4DB0D3FF,0.3290744447644937
rocky reef,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_near-term,#4DB0D3FF,0.2819043409155243
rocky reef,intertidal-coastal,light pollution,land-based,ssp245_current,#DFC524FF,8.985935189590936e-4
rocky reef,intertidal-coastal,light pollution,land-based,ssp245_medium-term,#DFC524FF,0.0016729694621347014
rocky reef,intertidal-coastal,light pollution,land-based,ssp245_near-term,#DFC524FF,0.0013385724954962845
rocky reef,intertidal-coastal,light pollution,land-based,ssp585_current,#DFC524FF,9.215672162978573e-4
rocky reef,intertidal-coastal,light pollution,land-based,ssp585_medium-term,#DFC524FF,0.0019810218907610165
rocky reef,intertidal-coastal,light pollution,land-based,ssp585_near-term,#DFC524FF,0.0014102005580727845
rocky reef,intertidal-coastal,nutrient pollution,land-based,ssp245_current,#ED8660FF,0.01311589956230466
rocky reef,intertidal-coastal,nutrient pollution,land-based,ssp245_medium-term,#ED8660FF,0.016711683713147085
rocky reef,intertidal-coastal,nutrient pollution,land-based,ssp245_near-term,#ED8660FF,0.015263284422736468
rocky reef,intertidal-coastal,nutrient pollution,land-based,ssp585_current,#ED8660FF,0.013133814382425824
rocky reef,intertidal-coastal,nutrient pollution,land-based,ssp585_medium-term,#ED8660FF,0.01640215936855189
rocky reef,intertidal-coastal,nutrient pollution,land-based,ssp585_near-term,#ED8660FF,0.015560666453862577
rocky reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_current,#3B060AFF,0.05892870291450292
rocky reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_medium-term,#3B060AFF,0.2526259765519137
rocky reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_near-term,#3B060AFF,0.13487330128259395
rocky reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_current,#3B060AFF,0.05669391494705141
rocky reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_medium-term,#3B060AFF,0.3338644447118847
rocky reef,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_near-term,#3B060AFF,0.15669831493670924
rocky reef,intertidal-coastal,primary productivity,productivity,ssp245_current,#A1BE79FF,0.0019212803028894557
rocky reef,intertidal-coastal,primary productivity,productivity,ssp245_medium-term,#A1BE79FF,0.013663619981623428
rocky reef,intertidal-coastal,primary productivity,productivity,ssp245_near-term,#A1BE79FF,0.010036584642690466
rocky reef,intertidal-coastal,primary productivity,productivity,ssp585_current,#A1BE79FF,0.0018783933228612363
rocky reef,intertidal-coastal,primary productivity,productivity,ssp585_medium-term,#A1BE79FF,0.01502573456699296
rocky reef,intertidal-coastal,primary productivity,productivity,ssp585_near-term,#A1BE79FF,0.01048781774553681
rocky reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_current,#E95D93FF,6.756028543909092e-4
rocky reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_medium-term,#E95D93FF,0.005297304903666891
rocky reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_near-term,#E95D93FF,0.0023469803184978113
rocky reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_current,#E95D93FF,6.756028543909092e-4
rocky reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_medium-term,#E95D93FF,0.00761639542532651
rocky reef,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_near-term,#E95D93FF,0.0025910890076215063
rocky reef,intertidal-coastal,sea level rise,climate-change-other,ssp245_current,#9F2C6CFF,0.008981289668745715
rocky reef,intertidal-coastal,sea level rise,climate-change-other,ssp245_medium-term,#9F2C6CFF,0.03322755863222814
rocky reef,intertidal-coastal,sea level rise,climate-change-other,ssp245_near-term,#9F2C6CFF,0.008981289668745715
rocky reef,intertidal-coastal,sea level rise,climate-change-other,ssp585_current,#9F2C6CFF,0.012089951836826759
rocky reef,intertidal-coastal,sea level rise,climate-change-other,ssp585_medium-term,#9F2C6CFF,0.05169403628086893
rocky reef,intertidal-coastal,sea level rise,climate-change-other,ssp585_near-term,#9F2C6CFF,0.012089951836826759
subtidal soft bottom,intertidal-coastal,acidification,climate-change-other,ssp245_current,#C84382FF,0.006882007297347556
subtidal soft bottom,intertidal-coastal,acidification,climate-change-other,ssp245_medium-term,#C84382FF,0.01056716645682897
subtidal soft bottom,intertidal-coastal,acidification,climate-change-other,ssp245_near-term,#C84382FF,0.008651060134074441
subtidal soft bottom,intertidal-coastal,acidification,climate-change-other,ssp585_current,#C84382FF,0.006894211422748634
subtidal soft bottom,intertidal-coastal,acidification,climate-change-other,ssp585_medium-term,#C84382FF,0.012255076520033584
subtidal soft bottom,intertidal-coastal,acidification,climate-change-other,ssp585_near-term,#C84382FF,0.009031910119969445
subtidal soft bottom,intertidal-coastal,air heat index,climate-change-temperature,ssp245_current,#8A0000FF,0
subtidal soft bottom,intertidal-coastal,air heat index,climate-change-temperature,ssp245_medium-term,#8A0000FF,0
subtidal soft bottom,intertidal-coastal,air heat index,climate-change-temperature,ssp245_near-term,#8A0000FF,0
subtidal soft bottom,intertidal-coastal,air heat index,climate-change-temperature,ssp585_current,#8A0000FF,0
subtidal soft bottom,intertidal-coastal,air heat index,climate-change-temperature,ssp585_medium-term,#8A0000FF,0
subtidal soft bottom,intertidal-coastal,air heat index,climate-change-temperature,ssp585_near-term,#8A0000FF,0
subtidal soft bottom,intertidal-coastal,coastal disturbance,land-based,ssp245_current,#ECA045FF,0.027584338971200356
subtidal soft bottom,intertidal-coastal,coastal disturbance,land-based,ssp245_medium-term,#ECA045FF,0.02819963442715418
subtidal soft bottom,intertidal-coastal,coastal disturbance,land-based,ssp245_near-term,#ECA045FF,0.02798863184508076
subtidal soft bottom,intertidal-coastal,coastal disturbance,land-based,ssp585_current,#ECA045FF,0.02755970487593971
subtidal soft bottom,intertidal-coastal,coastal disturbance,land-based,ssp585_medium-term,#ECA045FF,0.028105551866206707
subtidal soft bottom,intertidal-coastal,coastal disturbance,land-based,ssp585_near-term,#ECA045FF,0.02792808252009098
subtidal soft bottom,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_current,#4DB0D3FF,0.20404738567012343
subtidal soft bottom,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_medium-term,#4DB0D3FF,0.2739185601481161
subtidal soft bottom,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_near-term,#4DB0D3FF,0.24556709194847995
subtidal soft bottom,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_current,#4DB0D3FF,0.20505242909980873
subtidal soft bottom,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_medium-term,#4DB0D3FF,0.2840410615476677
subtidal soft bottom,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_near-term,#4DB0D3FF,0.2516501700873386
subtidal soft bottom,intertidal-coastal,light pollution,land-based,ssp245_current,#DFC524FF,5.369062054992666e-4
subtidal soft bottom,intertidal-coastal,light pollution,land-based,ssp245_medium-term,#DFC524FF,6.673439267923532e-4
subtidal soft bottom,intertidal-coastal,light pollution,land-based,ssp245_near-term,#DFC524FF,5.836390993092834e-4
subtidal soft bottom,intertidal-coastal,light pollution,land-based,ssp585_current,#DFC524FF,5.381429227070955e-4
subtidal soft bottom,intertidal-coastal,light pollution,land-based,ssp585_medium-term,#DFC524FF,7.604051669857984e-4
subtidal soft bottom,intertidal-coastal,light pollution,land-based,ssp585_near-term,#DFC524FF,6.128054916520695e-4
subtidal soft bottom,intertidal-coastal,nutrient pollution,land-based,ssp245_current,#ED8660FF,0.010813965617399996
subtidal soft bottom,intertidal-coastal,nutrient pollution,land-based,ssp245_medium-term,#ED8660FF,0.012577635818922572
subtidal soft bottom,intertidal-coastal,nutrient pollution,land-based,ssp245_near-term,#ED8660FF,0.011996811188936632
subtidal soft bottom,intertidal-coastal,nutrient pollution,land-based,ssp585_current,#ED8660FF,0.010840816516229415
subtidal soft bottom,intertidal-coastal,nutrient pollution,land-based,ssp585_medium-term,#ED8660FF,0.012244197845791557
subtidal soft bottom,intertidal-coastal,nutrient pollution,land-based,ssp585_near-term,#ED8660FF,0.012005377078864161
subtidal soft bottom,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_current,#3B060AFF,0.02429105584736478
subtidal soft bottom,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_medium-term,#3B060AFF,0.06794249033258996
subtidal soft bottom,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_near-term,#3B060AFF,0.0443361392517125
subtidal soft bottom,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_current,#3B060AFF,0.023637060444902623
subtidal soft bottom,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_medium-term,#3B060AFF,0.07977606152831604
subtidal soft bottom,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_near-term,#3B060AFF,0.0416591564867764
subtidal soft bottom,intertidal-coastal,primary productivity,productivity,ssp245_current,#A1BE79FF,0.0016014843137237248
subtidal soft bottom,intertidal-coastal,primary productivity,productivity,ssp245_medium-term,#A1BE79FF,0.007675680475711215
subtidal soft bottom,intertidal-coastal,primary productivity,productivity,ssp245_near-term,#A1BE79FF,0.005402072658554441
subtidal soft bottom,intertidal-coastal,primary productivity,productivity,ssp585_current,#A1BE79FF,0.0015368431323820849
subtidal soft bottom,intertidal-coastal,primary productivity,productivity,ssp585_medium-term,#A1BE79FF,0.007829685670865746
subtidal soft bottom,intertidal-coastal,primary productivity,productivity,ssp585_near-term,#A1BE79FF,0.005399797749374391
subtidal soft bottom,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_current,#E95D93FF,0.002773786756304992
subtidal soft bottom,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_medium-term,#E95D93FF,0.008837738395222543
subtidal soft bottom,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_near-term,#E95D93FF,0.005000469882188353
subtidal soft bottom,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_current,#E95D93FF,0.002773786756304992
subtidal soft bottom,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_medium-term,#E95D93FF,0.012001394413270784
subtidal soft bottom,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_near-term,#E95D93FF,0.005310803061434782
subtidal soft bottom,intertidal-coastal,sea level rise,climate-change-other,ssp245_current,#9F2C6CFF,0.008109955677423038
subtidal soft bottom,intertidal-coastal,sea level rise,climate-change-other,ssp245_medium-term,#9F2C6CFF,0.024603681621732466
subtidal soft bottom,intertidal-coastal,sea level rise,climate-change-other,ssp245_near-term,#9F2C6CFF,0.008109955677423038
subtidal soft bottom,intertidal-coastal,sea level rise,climate-change-other,ssp585_current,#9F2C6CFF,0.010295049416904581
subtidal soft bottom,intertidal-coastal,sea level rise,climate-change-other,ssp585_medium-term,#9F2C6CFF,0.039773808062612485
subtidal soft bottom,intertidal-coastal,sea level rise,climate-change-other,ssp585_near-term,#9F2C6CFF,0.010295049416904581
salt marsh,intertidal-coastal,acidification,climate-change-other,ssp245_current,#C84382FF,0.07898293571193513
salt marsh,intertidal-coastal,acidification,climate-change-other,ssp245_medium-term,#C84382FF,0.10496485351202992
salt marsh,intertidal-coastal,acidification,climate-change-other,ssp245_near-term,#C84382FF,0.09082978711497615
salt marsh,intertidal-coastal,acidification,climate-change-other,ssp585_current,#C84382FF,0.07923152966436099
salt marsh,intertidal-coastal,acidification,climate-change-other,ssp585_medium-term,#C84382FF,0.12144230908504641
salt marsh,intertidal-coastal,acidification,climate-change-other,ssp585_near-term,#C84382FF,0.09422161404473872
salt marsh,intertidal-coastal,air heat index,climate-change-temperature,ssp245_current,#8A0000FF,0
salt marsh,intertidal-coastal,air heat index,climate-change-temperature,ssp245_medium-term,#8A0000FF,0.3308232412310851
salt marsh,intertidal-coastal,air heat index,climate-change-temperature,ssp245_near-term,#8A0000FF,0.10329342838509413
salt marsh,intertidal-coastal,air heat index,climate-change-temperature,ssp585_current,#8A0000FF,7.75663633793731e-5
salt marsh,intertidal-coastal,air heat index,climate-change-temperature,ssp585_medium-term,#8A0000FF,0.3968844494439003
salt marsh,intertidal-coastal,air heat index,climate-change-temperature,ssp585_near-term,#8A0000FF,0.13409671532182593
salt marsh,intertidal-coastal,coastal disturbance,land-based,ssp245_current,#ECA045FF,0.09432386298224726
salt marsh,intertidal-coastal,coastal disturbance,land-based,ssp245_medium-term,#ECA045FF,0.0967086807365243
salt marsh,intertidal-coastal,coastal disturbance,land-based,ssp245_near-term,#ECA045FF,0.09567489644918548
salt marsh,intertidal-coastal,coastal disturbance,land-based,ssp585_current,#ECA045FF,0.09459385577994701
salt marsh,intertidal-coastal,coastal disturbance,land-based,ssp585_medium-term,#ECA045FF,0.09899594898234872
salt marsh,intertidal-coastal,coastal disturbance,land-based,ssp585_near-term,#ECA045FF,0.09660059642605154
salt marsh,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_current,#4DB0D3FF,0.12070512614070567
salt marsh,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_medium-term,#4DB0D3FF,0.13767457234753416
salt marsh,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_near-term,#4DB0D3FF,0.13132660678396466
salt marsh,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_current,#4DB0D3FF,0.12137254282245283
salt marsh,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_medium-term,#4DB0D3FF,0.14358836667276
salt marsh,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_near-term,#4DB0D3FF,0.13509749672173127
salt marsh,intertidal-coastal,light pollution,land-based,ssp245_current,#DFC524FF,0.03236630321275617
salt marsh,intertidal-coastal,light pollution,land-based,ssp245_medium-term,#DFC524FF,0.03590432302639857
salt marsh,intertidal-coastal,light pollution,land-based,ssp245_near-term,#DFC524FF,0.03325941148294241
salt marsh,intertidal-coastal,light pollution,land-based,ssp585_current,#DFC524FF,0.03216091413179314
salt marsh,intertidal-coastal,light pollution,land-based,ssp585_medium-term,#DFC524FF,0.03873248991810602
salt marsh,intertidal-coastal,light pollution,land-based,ssp585_near-term,#DFC524FF,0.03476661145051173
salt marsh,intertidal-coastal,nutrient pollution,land-based,ssp245_current,#ED8660FF,0.0740569936984068
salt marsh,intertidal-coastal,nutrient pollution,land-based,ssp245_medium-term,#ED8660FF,0.07226697222316844
salt marsh,intertidal-coastal,nutrient pollution,land-based,ssp245_near-term,#ED8660FF,0.07334172753411583
salt marsh,intertidal-coastal,nutrient pollution,land-based,ssp585_current,#ED8660FF,0.07436012808179791
salt marsh,intertidal-coastal,nutrient pollution,land-based,ssp585_medium-term,#ED8660FF,0.06697753068169093
salt marsh,intertidal-coastal,nutrient pollution,land-based,ssp585_near-term,#ED8660FF,0.07229190102259928
salt marsh,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_current,#3B060AFF,0.03903652139421429
salt marsh,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_medium-term,#3B060AFF,0.14873362183672387
